ab_time,gps_speed,acceleration,vehicle_speed,throttle_percentage,brake_percentage,steering_angle,gear_location,drive_mode,speed_KF,acc_KF,accModfiy
20210929:14:57:25.119,10.835999999999999,-0.0289,9.878589999999999,0.5,0.0,0.0,3,自动驾驶,10.753701364352532,0.3365576938749946,-0.28322
20210929:14:57:25.172,10.8,-0.1075,9.937330000000001,0.5,0.0,-0.01,3,自动驾驶,10.788243436092674,0.2545718294078086,-1.0535
20210929:14:57:25.218,11.448,0.0152,10.005,0.5,0.0,-0.04,3,自动驾驶,11.078064204130191,0.3291682194877926,0.14896
20210929:14:57:25.265,11.3004,0.1165,10.1126,0.5,0.0,-0.02,3,自动驾驶,11.21442175464415,0.3974269933751753,1.1417000000000002
20210929:14:57:25.316,11.4732,0.2245,10.2231,0.5,0.0,-0.02,3,自动驾驶,11.382340935797176,0.506750182800289,1.8674269933751753
20210929:14:57:25.368,11.5272,0.1942,10.3204,0.5,0.0,-0.02,3,自动驾驶,11.515430073515342,0.5942750876979187,1.9031600000000002
20210929:14:57:25.417,11.538,0.1165,10.4185,0.5,0.0,-0.01,3,自动驾驶,11.596648863498976,0.6147314178452482,1.1417000000000002
20210929:14:57:25.467,11.4804,0.1453,10.5232,0.5,0.0,0.0,3,自动驾驶,11.62838465737564,0.6315469417923182,1.4239400000000002
20210929:14:57:25.516,12.0888,0.0848,10.6325,0.5,0.0,0.0,3,自动驾驶,11.883657311853222,0.6886116756946222,0.8310400000000001
20210929:14:57:25.567,12.1068,0.1336,10.7503,0.5,0.0,0.0,3,自动驾驶,12.056355214732973,0.7374165957449507,1.30928
20210929:14:57:25.621,13.0104,0.1027,10.8829,0.5,0.0,0.01,3,自动驾驶,12.521506393303566,0.8608576037025752,1.0064600000000001
20210929:14:57:25.671,12.8016,0.1743,11.0249,0.5,0.0,0.01,3,自动驾驶,12.738899602026965,0.926132176627118,1.7081400000000002
20210929:14:57:25.716,12.9852,0.1349,11.1533,0.5,0.0,0.03,3,自动驾驶,12.94322691276281,0.9594077138750102,1.32202
20210929:14:57:25.766,12.7332,0.0733,11.2695,0.5,0.0,0.02,3,自动驾驶,12.959326634877772,0.8952181161193368,0.7183400000000001
20210929:14:57:25.819,12.8016,-0.0461,11.3821,0.5,0.0,0.03,3,自动驾驶,12.97323909275434,0.7756855048157518,-0.45178000000000007
20210929:14:57:25.870,12.5352,0.0205,11.4985,0.5,0.0,0.02,3,自动驾驶,12.87342203768483,0.6666445786944301,0.20090000000000002
20210929:14:57:25.916,13.1616,0.1122,11.6212,0.5,0.0,0.02,3,自动驾驶,13.067012640800986,0.713695846780899,1.09956
20210929:14:57:25.967,13.572000000000001,0.0671,11.7453,0.5,0.0,0.02,3,自动驾驶,13.345246983475926,0.7599442055966656,0.6575800000000002
20210929:14:57:26.021,13.2048,0.0095,11.8691,0.5,0.0,0.03,3,自动驾驶,13.361405257475202,0.6850796877491856,0.0931
20210929:14:57:26.070,13.9212,0.0975,11.9957,0.5,0.0,0.02,3,自动驾驶,13.663243779822528,0.7580259947187367,0.9555000000000001
20210929:14:57:26.118,13.6008,0.0898,12.1261,0.5,0.0,0.02,3,自动驾驶,13.72192738103878,0.7389198529449302,0.8800400000000002
20210929:14:57:26.166,13.8888,0.0737,12.2572,0.5,0.0,0.03,3,自动驾驶,13.868234435334285,0.7424105334201372,0.72226
20210929:14:57:26.216,13.3992,0.1556,12.3817,0.5,0.0,0.01,3,自动驾驶,13.772273499012055,0.7083018995057042,1.52488
20210929:14:57:26.269,13.8492,0.0601,12.4974,0.5,0.0,0.0,3,自动驾驶,13.87779847815834,0.6947797877850622,0.5889800000000001
20210929:14:57:26.321,14.0112,0.0541,12.605,0.5,0.0,-0.03,3,自动驾驶,14.003787992100241,0.6863900993784366,0.5301800000000001
20210929:14:57:26.367,13.6764,0.0175,12.7095,0.5,0.0,-0.02,3,自动驾驶,13.939456845148168,0.5974549720285445,0.17150000000000004
20210929:14:57:26.417,13.6332,0.005,12.8144,0.5,0.0,-0.01,3,自动驾驶,13.873480462677596,0.5114663496772232,0.049
20210929:14:57:26.470,13.9248,0.005,12.9179,0.5,0.0,-0.01,3,自动驾驶,13.942486231626074,0.4794598280343954,0.049
20210929:14:57:26.520,14.9796,0.2043,13.0205,0.5,0.0,-0.01,3,自动驾驶,14.430560252706849,0.6891308845321569,1.9494598280343953
20210929:14:57:26.566,14.165999999999999,0.1055,13.1159,0.5,0.0,0.01,3,自动驾驶,14.40422353402247,0.6579298306937101,1.0339
20210929:14:57:26.616,14.7456,0.0998,13.2052,0.5,0.0,0.03,3,自动驾驶,14.616500041734504,0.705677604498419,0.97804
20210929:14:57:26.666,14.3028,0.0769,13.2919,0.5,0.0,0.03,3,自动驾驶,14.567956713139022,0.6505210966385968,0.7536200000000001
20210929:14:57:26.717,14.112,-0.0319,13.379000000000001,0.5,0.0,0.02,3,自动驾驶,14.441775826923198,0.5197053571527334,-0.31262
20210929:14:57:26.768,14.1912,0.08,13.4652,0.5,0.0,0.0,3,自动驾驶,14.401555903745775,0.4897122323440873,0.784
20210929:14:57:26.817,14.1732,0.2049,13.5476,0.5,0.0,-0.01,3,自动驾驶,14.384613904520034,0.5328334870205114,1.9597122323440872
20210929:14:57:26.866,15.2388,0.04,13.6237,0.5,0.0,-0.01,3,自动驾驶,14.781736353446995,0.624369451712327,0.392
20210929:14:57:26.918,14.22,-0.0605,13.6952,0.5,0.0,-0.01,3,自动驾驶,14.606708352035124,0.4656254382750354,-0.5929
20210929:14:57:26.970,15.4836,0.0645,13.7688,0.5,0.0,-0.01,3,自动驾驶,15.010146440128455,0.5794453425170691,0.6321000000000001
20210929:14:57:27.016,14.4216,0.0777,13.8454,0.5,0.0,-0.01,3,自动驾驶,14.840004810573761,0.4988813486600423,0.7614600000000001
20210929:14:57:27.065,15.1632,0.0851,13.9281,0.5,0.0,-0.03,3,自动驾驶,15.028050210629836,0.5488659057735367,0.83398
20210929:14:57:27.118,14.5188,-0.1041,14.0115,0.5,0.0,-0.02,3,自动驾驶,14.905153943854428,0.5536728873679793,2.0188659057735365
20210929:14:57:27.168,15.1812,0.2076,14.0929,0.5,0.0,-0.03,3,自动驾驶,15.096855359174933,0.6615693285357092,2.0236728873679795
20210929:14:57:27.218,15.5808,-0.0179,14.1706,0.5,0.0,-0.01,3,自动驾驶,15.349625097190444,0.66128363891751,-0.17542
20210929:14:57:27.266,15.2316,0.0132,14.2499,0.5,0.0,-0.01,3,自动驾驶,15.366067634285326,0.5994751229962006,0.12936
20210929:14:57:27.316,15.8112,0.0627,14.3302,0.5,0.0,-0.01,3,自动驾驶,15.609065825810402,0.6446568532236924,0.6144600000000001
20210929:14:57:27.369,15.065999999999999,0.0208,14.4088,0.5,0.0,-0.01,3,自动驾驶,15.455050111897716,0.5326335310241641,0.20384
20210929:14:57:27.419,15.155999999999999,-0.0428,14.4828,0.5,0.0,0.0,3,自动驾驶,15.379052768110569,0.4258648761912689,-0.41944000000000004
20210929:14:57:27.466,15.642000000000001,0.040999999999999995,14.5499,0.5,0.0,0.01,3,自动驾驶,15.52986368061467,0.44896034431607584,0.4018
20210929:14:57:27.515,15.9588,-0.0296,14.6161,0.5,0.0,0.01,3,自动驾驶,15.739101447562826,0.45211965984748753,-0.29008000000000006
20210929:14:57:27.568,15.4044,0.0553,14.6849,0.5,0.0,0.03,3,自动驾驶,15.65538440983759,0.4026146221405558,0.5419400000000001
20210929:14:57:27.619,15.6276,0.1298,14.7588,0.5,0.0,0.03,3,自动驾驶,15.70047144648229,0.4395441111448266,1.27204
20210929:14:57:27.666,15.3144,0.1089,14.8315,0.5,0.0,0.02,3,自动驾驶,15.602715631573558,0.4145821316221477,1.06722
20210929:14:57:27.715,15.0768,0.0829,14.8958,0.5,0.0,0.01,3,自动驾驶,15.44297230374575,0.35858684463352525,0.81242
20210929:14:57:27.766,15.7896,0.0374,14.9451,0.5,0.0,0.03,3,自动驾驶,15.620452388954812,0.39611509014469604,0.36652000000000007
20210929:14:57:27.819,14.8212,-0.1337,14.9871,0.5,0.0,0.01,3,自动驾驶,15.365071541465834,0.3664235528576781,1.866115090144696
20210929:14:57:27.869,16.1208,0.0735,15.0322,0.5,0.0,0.02,3,自动驾驶,15.712076129301584,0.4774668945812613,0.7203
20210929:14:57:27.917,15.3792,-0.1095,15.0875,0.5,0.0,0.01,3,自动驾驶,15.65200875792642,0.5071418325185877,1.9474668945812612
20210929:14:57:27.965,16.2648,0.2089,15.152000000000001,0.5,0.0,0.0,3,自动驾驶,15.97336530457005,0.6603938419992259,1.9771418325185877
20210929:14:57:28.017,15.9516,0.071,15.2193,0.5,0.0,-0.01,3,自动驾驶,16.036506617437368,0.643951971621718,0.6958
20210929:14:57:28.068,16.8984,0.0699,15.2831,0.5,0.0,-0.03,3,自动驾驶,16.451373288152837,0.7443552373758867,0.6850200000000001
20210929:14:57:28.117,16.002,-0.0405,15.3424,0.5,0.0,-0.02,3,自动驾驶,16.335355881856003,0.6019202844855576,-0.39690000000000003
20210929:14:57:28.166,16.4772,0.1212,15.4031,0.5,0.0,-0.02,3,自动驾驶,16.465665747681342,0.6400845509453058,1.1877600000000001
20210929:14:57:28.221,15.6024,-0.0245,15.4655,0.5,0.0,-0.02,3,自动驾驶,16.176667808908405,0.4607681627684328,-0.24010000000000004
20210929:14:57:28.267,16.6752,0.1017,15.5275,0.5,0.0,-0.01,3,自动驾驶,16.43365863037146,0.5462686939139493,0.9966600000000001
20210929:14:57:28.320,16.1424,-0.0967,15.5865,0.5,0.0,-0.01,3,自动驾驶,16.39766736302378,0.579785438433094,2.016268693913949
20210929:14:57:28.366,16.596,-0.0333,15.64,0.5,0.0,-0.01,3,自动驾驶,16.526362491514906,0.5399151153609361,-0.3263400000000001
20210929:14:57:28.416,15.6672,-0.0877,15.6913,0.5,0.0,-0.02,3,自动驾驶,16.220594480908613,0.3335866021101974,-0.8594600000000001
20210929:14:57:28.469,17.136,0.0578,15.7407,0.5,0.0,-0.02,3,自动驾驶,16.626145384161003,0.45941682985483245,0.56644
20210929:14:57:28.517,16.2684,-0.0996,15.7899,0.5,0.0,-0.02,3,自动驾驶,16.511695912848616,0.3188067902191205,-0.9760800000000001
20210929:14:57:28.565,17.5212,0.0806,15.8415,0.5,0.0,-0.02,3,自动驾驶,16.956768499673696,0.47108161745745525,0.7898800000000001
20210929:14:57:28.615,16.6284,0.0758,15.8956,0.5,0.0,-0.01,3,自动驾驶,16.88029280189121,0.4324453791501504,0.7428400000000002
20210929:14:57:28.667,17.0604,0.1566,15.9501,0.5,0.0,-0.01,3,自动驾驶,17.01515217236207,0.5094069857926006,1.53468
20210929:14:57:28.717,16.7796,0.0894,15.9995,0.5,0.0,-0.01,3,自动驾驶,16.981326255788893,0.4875342402011811,0.87612
20210929:14:57:28.766,16.578,-0.1012,16.0426,0.5,0.0,0.01,3,自动驾驶,16.894169790000475,0.5077125161374985,1.957534240201181
20210929:14:57:28.817,16.794,-0.0793,16.0846,0.5,0.0,0.03,3,自动驾驶,16.89015662676099,0.4084920758595253,-0.77714
20210929:14:57:28.868,16.6284,-0.0225,16.1286,0.5,0.0,0.02,3,自动驾驶,16.82039067070293,0.3281803066283639,-0.2205
20210929:14:57:28.917,17.6832,-0.0737,16.1769,0.5,0.0,0.02,3,自动驾驶,17.18555668131163,0.37327010150860745,-0.72226
20210929:14:57:28.973,17.244,0.055999999999999994,16.2326,0.5,0.0,0.01,3,自动驾驶,17.251814339517384,0.3822365799478114,0.5488
20210929:14:57:29.015,17.4636,0.0783,16.2929,0.5,0.0,0.01,3,自动驾驶,17.383434103650856,0.42322082489411056,0.76734
20210929:14:57:29.067,17.802,-0.023,16.3576,0.5,0.0,-0.02,3,自动驾驶,17.58706629959845,0.4308370196334562,-0.22540000000000002
20210929:14:57:29.117,17.4024,0.1935,16.4235,0.5,0.0,-0.02,3,自动驾驶,17.581172509011292,0.48083119022563003,1.8963
20210929:14:57:29.169,17.2548,-0.0379,16.4877,0.5,0.0,-0.01,3,自动驾驶,17.490112139012375,0.37745000928717654,-0.3714200000000001
20210929:14:57:29.216,16.4376,-0.0111,16.5397,0.5,0.0,-0.02,3,自动驾驶,17.10281901223837,0.2021793053426592,-0.10878000000000002
20210929:14:57:29.266,17.2188,-0.0566,16.5768,0.5,0.0,-0.02,3,自动驾驶,17.15997541962305,0.1690210375395786,-0.5546800000000001
20210929:14:57:29.318,17.4636,-0.0661,16.6,0.5,0.0,-0.02,4,自动驾驶,17.287721796084476,0.15785271546830523,-0.6477800000000001
20210929:14:57:29.369,17.567999999999998,-0.0394,16.6183,0.5,0.0,-0.01,4,自动驾驶,17.408914006422652,0.15960350310442256,-0.38612
20210929:14:57:29.419,17.7012,0.0609,16.6465,0.5,0.0,0.0,4,自动驾驶,17.549445418226153,0.2194368239413169,0.59682
20210929:14:57:29.466,17.2188,0.0705,16.7054,0.5,0.0,0.03,4,自动驾驶,17.44779933818447,0.1979631148474727,0.6909
20210929:14:57:29.515,17.3376,0.0595,16.7542,0.5,0.0,0.02,4,自动驾驶,17.43073877750186,0.200993289996387,0.5831000000000001
20210929:14:57:29.567,17.0892,0.0011,16.7794,0.5,0.0,0.03,4,自动驾驶,17.313068367937966,0.14039188653680798,0.010780000000000001
20210929:14:57:29.618,17.6256,-0.1163,16.8067,0.5,0.0,0.02,4,自动驾驶,17.434509770610944,0.10436962362558791,-1.1397400000000002
20210929:14:57:29.666,17.2476,-0.0807,16.8474,0.5,0.0,0.02,4,自动驾驶,17.357937626461077,0.02574509220818949,-0.79086
20210929:14:57:29.716,18.3744,0.0509,16.9002,0.5,0.0,-0.02,4,自动驾驶,17.77416909150907,0.18598225021628886,0.49882000000000004
20210929:14:57:29.769,18.1476,0.0518,16.9654,0.5,0.0,-0.01,4,自动驾驶,17.94831370410327,0.24919593986166788,0.50764
20210929:14:57:29.818,18.6408,0.2118,17.0375,0.5,0.0,-0.03,4,自动驾驶,18.273683687876478,0.4190232636060736,1.7191959398616679
20210929:14:57:29.866,17.8164,0.0942,17.0997,0.5,0.0,-0.02,4,自动驾驶,18.143423694915327,0.3780684881280739,0.9231600000000001
20210929:14:57:29.916,17.6508,0.2879,17.1474,0.5,0.0,-0.01,4,自动驾驶,18.008729499099328,0.3891008138043752,1.848068488128074
20210929:14:57:29.966,17.334,-0.0545,17.1817,0.5,0.0,0.0,4,自动驾驶,17.767398892723506,0.238019866743987,-0.5341
20210929:14:57:30.017,17.172,0.1743,17.2027,0.5,0.0,0.02,4,自动驾驶,17.576473319858565,0.238858455951307,1.708019866743987
20210929:14:57:30.068,17.3736,-0.0551,17.2187,0.5,0.0,0.03,4,自动驾驶,17.509744545744674,0.16166222263337723,-0.53998
20210929:14:57:30.118,17.658,-0.0134,17.2392,0.5,0.0,0.04,4,自动驾驶,17.582215995188662,0.16043711415501574,-0.13132000000000002
20210929:14:57:30.167,18.5652,-0.0093,17.2751,0.5,0.0,0.02,4,自动驾驶,17.989009452685767,0.27132669345703975,-0.09114
20210929:14:57:30.217,18.3636,0.0944,17.3281,0.5,0.0,0.02,4,自动驾驶,18.17769254989426,0.3518148751474154,0.92512
20210929:14:57:30.268,18.7704,0.1476,17.3961,0.5,0.0,0.01,4,自动驾驶,18.468751472657324,0.48447128760847363,1.4464800000000002
20210929:14:57:30.315,18.2196,0.2617,17.4591,0.5,0.0,0.01,4,自动驾驶,18.442926235605363,0.5249835780478782,1.9544712876084736
20210929:14:57:30.365,17.4168,-0.0073,17.5061,0.5,0.0,0.0,4,自动驾驶,18.08050831891224,0.34333430089175304,-0.07154
20210929:14:57:30.417,17.4924,0.1997,17.5326,0.5,0.0,-0.02,4,自动驾驶,17.90387352902018,0.3426397480781288,1.813334300891753
20210929:14:57:30.468,17.3232,0.0505,17.5596,0.5,0.0,-0.03,4,自动驾驶,17.710868397514314,0.2669974156438607,0.49490000000000006
20210929:14:57:30.518,17.5608,0.0345,17.5971,0.5,0.0,-0.02,4,自动驾驶,17.680726565944486,0.24505719880885318,0.33810000000000007
20210929:14:57:30.566,18.1548,0.0326,17.6265,0.5,0.0,-0.01,4,自动驾驶,17.897888463245504,0.3058516830852738,0.31948
20210929:14:57:30.615,18.0684,-0.0574,17.6516,0.5,0.0,-0.01,4,自动驾驶,17.986421271319983,0.27098091296682053,-0.56252
20210929:14:57:30.667,18.414,0.1039,17.6803,0.5,0.0,0.01,4,自动驾驶,18.19762601895641,0.36382622606427406,1.0182200000000001
20210929:14:57:30.719,18.0972,0.0166,17.7107,0.5,0.0,0.03,4,自动驾驶,18.19381600673858,0.3304297606700624,0.16268000000000002
20210929:14:57:30.766,17.945999999999998,-0.1551,17.7453,0.5,0.0,0.04,4,自动驾驶,18.151886989948284,0.3747614856025148,1.8004297606700623
20210929:14:57:30.816,18.4536,0.0013,17.7896,0.5,0.0,0.02,4,自动驾驶,18.307740778357715,0.38468398036133605,0.01274
20210929:14:57:30.869,18.5256,-0.0954,17.8501,0.5,0.0,0.01,4,自动驾驶,18.417126642039563,0.328166300109689,-0.9349200000000001
20210929:14:57:30.919,19.0908,0.1283,17.9298,0.5,0.0,-0.01,4,自动驾驶,18.735593613582402,0.46248535928717616,1.2573400000000001
20210929:14:57:30.969,19.4292,0.0784,18.0178,0.5,0.0,-0.02,4,自动驾驶,19.067425595958387,0.5603236183267575,0.76832
20210929:14:57:31.018,18.4608,0.1681,18.0975,0.5,0.0,-0.04,4,自动驾驶,18.901222021456096,0.5299935221660677,1.64738
20210929:14:57:31.069,19.3752,0.0451,18.1592,0.5,0.0,-0.03,4,自动驾驶,19.14674622710478,0.574673954002427,0.44198000000000004
20210929:14:57:31.115,18.972,-0.0299,18.2094,0.5,0.0,-0.01,4,自动驾驶,19.126238707303692,0.4881095466755982,-0.29302
20210929:14:57:31.166,19.4112,0.0081,18.265,0.5,0.0,0.0,4,自动驾驶,19.286952296837875,0.49045745275127706,0.07938
20210929:14:57:31.217,20.2356,-0.0151,18.3386,0.5,0.0,0.03,4,自动驾驶,19.71000128043319,0.5667330368284608,-0.14798000000000003
20210929:14:57:31.270,20.0808,0.0798,18.4268,0.5,0.0,0.03,4,自动驾驶,19.922662598048333,0.6144649666910666,0.7820400000000001
20210929:14:57:31.317,20.4912,0.0019,18.524,0.5,0.0,0.03,4,自动驾驶,20.207703598096618,0.6403078239120218,0.01862
20210929:14:57:31.365,20.232,0.08800000000000001,18.631,0.5,0.0,0.02,4,自动驾驶,20.28982761800385,0.6411532076734986,0.8624000000000002
20210929:14:57:31.416,20.7612,0.0824,18.7482,0.5,0.0,0.02,4,自动驾驶,20.550035700513654,0.697521602965698,0.80752
20210929:14:57:31.466,19.8648,0.0964,18.8703,0.5,0.0,0.02,4,自动驾驶,20.354929773587333,0.605214147574078,0.9447200000000001
20210929:14:57:31.515,20.0232,0.0798,18.9863,0.5,0.0,0.02,4,自动驾驶,20.290209115163726,0.5574922437823071,0.7820400000000001
20210929:14:57:31.565,20.5632,-0.0124,19.0913,0.5,0.0,0.02,4,自动驾驶,20.449676867372247,0.5410493437179845,-0.12152
20210929:14:57:31.615,20.9304,0.037000000000000005,19.1892,0.5,0.0,0.01,4,自动驾驶,20.697770508748203,0.5811428762736761,0.3626000000000001
20210929:14:57:31.667,21.2184,0.087,19.2924,0.5,0.0,-0.01,4,自动驾驶,20.97273395846339,0.6514605370538408,0.8526
20210929:14:57:31.718,21.0564,0.1748,19.4046,0.5,0.0,-0.02,4,自动驾驶,21.092082941119425,0.708224037245368,1.7130400000000003
20210929:14:57:31.766,20.8656,0.0361,19.5151,0.5,0.0,-0.03,4,自动驾驶,21.07281308575747,0.6412797991571401,0.35378000000000004
20210929:14:57:31.815,21.4308,0.1224,19.6122,0.5,0.0,0.0,4,自动驾驶,21.293416664609893,0.7053277964955664,1.1995200000000001
20210929:14:57:31.868,20.6856,-0.0217,19.7044,0.5,0.0,0.03,4,自动驾驶,21.113079425098853,0.5558604151890255,-0.21266000000000002
20210929:14:57:31.920,21.6144,0.1226,19.8039,0.5,0.0,0.02,4,自动驾驶,21.383060805155154,0.645801545317888,1.20148
20210929:14:57:31.966,21.9096,0.0408,19.9099,0.5,0.0,0.02,4,自动驾驶,21.659805527153004,0.6855475073605625,0.3998400000000001
20210929:14:57:32.017,20.862,0.1781,20.0084,0.5,0.0,0.02,4,自动驾驶,21.430266966788444,0.6255615132086133,1.7453800000000002
20210929:14:57:32.070,21.1212,0.0601,20.0919,0.5,0.0,0.01,4,自动驾驶,21.373687394827396,0.5680379577595842,0.5889800000000001
20210929:14:57:32.118,21.4668,0.2366,20.1675,0.5,0.0,0.01,4,自动驾驶,21.49377631236884,0.6515535801242218,2.038037957759584
20210929:14:57:32.169,20.538,0.0751,20.2404,0.5,0.0,0.0,4,自动驾驶,21.18312280135889,0.515398691661805,0.7359800000000001
20210929:14:57:32.216,21.0168,0.1905,20.3048,0.5,0.0,-0.02,4,自动驾驶,21.192032488706317,0.5592355995746134,1.8669000000000002
20210929:14:57:32.266,20.8332,0.0413,20.3572,0.5,0.0,-0.01,4,自动驾驶,21.10666121953747,0.48994547712943076,0.40474000000000004
20210929:14:57:32.320,21.2796,0.0552,20.4061,0.5,0.0,0.0,4,自动驾驶,21.229492492063198,0.5040230520942116,0.54096
20210929:14:57:32.370,21.4092,-0.0081,20.4574,0.5,0.0,0.0,4,自动驾驶,21.34727454522018,0.4820956995359639,-0.07938
20210929:14:57:32.415,21.1968,-0.0184,20.5142,0.5,0.0,-0.01,4,自动驾驶,21.329476874557304,0.41274122361873344,-0.18032
20210929:14:57:32.465,21.0564,-0.0534,20.5727,0.5,0.0,-0.03,4,自动驾驶,21.251152175448727,0.3131448565800004,-0.5233200000000001
20210929:14:57:32.517,22.5036,-0.0616,20.6345,0.5,0.0,-0.02,4,自动驾驶,21.77248357297197,0.4174966358055161,-0.6036800000000001
20210929:14:57:32.566,21.6684,0.1233,20.7094,0.5,0.0,0.0,4,自动驾驶,21.787513148874417,0.43951821443628486,1.2083400000000002
20210929:14:57:32.616,22.8312,-0.0373,20.7976,0.5,0.0,0.01,4,自动驾驶,22.240634604150443,0.5198864326075275,-0.36554000000000003
20210929:14:57:32.666,21.1536,0.1797,20.883000000000003,0.5,0.0,0.01,4,自动驾驶,21.880177926699627,0.43625959702468264,1.76106
20210929:14:57:32.715,22.1976,0.1548,20.9488,0.5,0.0,0.0,4,自动驾驶,22.070054501759994,0.5299404105166597,1.51704
20210929:14:57:32.768,21.8196,-0.0944,21.0053,0.5,0.0,0.0,4,自动驾驶,22.005847037397288,0.4006347567872978,-0.92512
20210929:14:57:32.817,22.608,0.0796,21.0694,0.5,0.0,0.02,4,自动驾驶,22.295498261540587,0.49215954334136514,0.7800800000000001
20210929:14:57:32.867,21.996,0.0254,21.1394,0.5,0.0,0.02,4,自动驾驶,22.22531515731592,0.4271394974858629,0.24892
20210929:14:57:32.917,21.9528,0.0104,21.2082,0.5,0.0,0.02,4,自动驾驶,22.15770239314208,0.36247913526205067,0.10192
20210929:14:57:32.966,22.0968,0.0593,21.2706,0.5,0.0,0.02,4,自动驾驶,22.175693015201027,0.3585021721844556,0.58114
20210929:14:57:33.015,22.8132,0.0112,21.3314,0.5,0.0,0.01,4,自动驾驶,22.46574756962786,0.4194674166457289,0.10976000000000001
20210929:14:57:33.069,22.0896,-0.0004,21.4009,0.5,0.0,0.0,4,自动驾驶,22.35442299093077,0.3357118179435882,-0.003920000000000001
20210929:14:57:33.117,22.8024,0.0364,21.4813,0.5,0.0,-0.01,4,自动驾驶,22.570158114926013,0.3878539635007388,0.35672000000000004
20210929:14:57:33.166,22.5936,0.2202,21.5615,0.5,0.0,-0.02,4,自动驾驶,22.64292077086714,0.46647584234027883,1.8578539635007387
20210929:14:57:33.215,22.4496,0.0992,21.6326,0.5,0.0,-0.03,4,自动驾驶,22.623380433041472,0.4591775810048109,0.97216
20210929:14:57:33.266,22.1904,0.23600000000000002,21.688000000000002,0.5,0.0,-0.03,4,自动驾驶,22.521301028351605,0.4761295132683565,1.9291775810048108
20210929:14:57:33.317,21.564,-0.0851,21.7236,0.5,0.0,0.0,4,自动驾驶,22.17069847504399,0.2635569442583322,-0.83398
20210929:14:57:33.370,22.4496,0.1112,21.7473,0.5,0.0,0.02,4,自动驾驶,22.322792725100694,0.3415894949258669,1.08976
20210929:14:57:33.418,22.1832,-0.1616,21.7713,0.5,0.0,0.02,4,自动驾驶,22.325352859028143,0.3998798705251882,1.8115894949258669
20210929:14:57:33.468,22.6908,-0.1889,21.805,0.5,0.0,0.03,4,自动驾驶,22.536199095267925,0.5231633991275307,1.8698798705251882
